trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.99, 'e': 0.003780358628096102}",20,7,22.93149950764157,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.99, 'e': 0.0037425550418151415}",25,12,19.92578984931557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.99, 'e': 0.0037051294913969897}",20,6,18.94523800733656,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.99, 'e': 0.00366807819648302}",20,8,25.24758848970118,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.99, 'e': 0.0036313974145181895}",25,15,-2.741894009475293,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
560,False,"{'a': 0.99, 'e': 0.003595083440373008}",25,13,20.146127810752322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.99, 'e': 0.003559132605969278}",25,13,22.739453388048652,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.99, 'e': 0.003523541279909585}",30,19,20.18417763664186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.99, 'e': 0.003488305867110489}",30,18,20.357293433783703,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.99, 'e': 0.003453422808439384}",30,17,16.739962751606786,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.99, 'e': 0.0034188885803549903}",20,12,18.32014053143565,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.99, 'e': 0.0033846996945514404}",20,15,9.932915800677769,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.99, 'e': 0.003350852697605926}",25,17,14.031610926367142,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.99, 'e': 0.0033173441706298664}",20,13,13.006068425486905,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.99, 'e': 0.0032841707289235677}",20,3,27.48100448400035,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.99, 'e': 0.003251329021634332}",25,16,18.719559715116684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.99, 'e': 0.0032188157314179885}",30,15,25.935654911703914,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.99, 'e': 0.003186627574103809}",20,12,15.318784204336573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.99, 'e': 0.0031547612983627705}",25,20,8.005381607912136,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.99, 'e': 0.003123213685379143}",20,8,20.73380152040569,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.99, 'e': 0.0030919815485253516}",20,3,29.05665676648279,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.99, 'e': 0.003061061733040098}",20,13,11.2697786165138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.99, 'e': 0.003030451115709697}",20,0,36.9826448605635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
578,False,"{'a': 0.99, 'e': 0.0030001466045526}",35,25,18.566787901128137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.99, 'e': 0.002970145138507074}",20,14,11.701252920745695,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.99, 'e': 0.002940443687122003}",25,17,12.858256029858206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.99, 'e': 0.002911039250250783}",30,20,19.227688054402737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.99, 'e': 0.0028819288577482754}",20,13,9.723946172767818,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.99, 'e': 0.0028531095691707925}",20,14,9.533869092764332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.99, 'e': 0.0028245784734790844}",20,0,28.80974885767724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.99, 'e': 0.0027963326887442937}",30,20,19.14943016473244,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.99, 'e': 0.0027683693618568506}",20,3,26.271170269441086,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.99, 'e': 0.002740685668238282}",25,17,17.321524323265425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.99, 'e': 0.0027132788115558993}",25,3,34.13131672827028,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.99, 'e': 0.0026861460234403403}",20,11,13.992536632358634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.99, 'e': 0.002659284563205937}",25,13,21.3236279772377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.99, 'e': 0.0026326917175738774}",25,3,34.71949278563035,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.99, 'e': 0.0026063648003981387}",20,8,20.88861801091177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.99, 'e': 0.0025803011523941573}",25,19,10.488783432293317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.99, 'e': 0.0025544981408702158}",25,11,27.923560664042892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.99, 'e': 0.0025289531594615135}",25,20,10.379269292072458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.99, 'e': 0.0025036636278668984}",20,11,15.406163643017358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.99, 'e': 0.0024786269915882293}",20,14,13.521609823359732,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.99, 'e': 0.002453840721672347}",30,22,15.828635462318985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.99, 'e': 0.0024293023144556234}",20,16,9.345387641615215,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.99, 'e': 0.0024050092913110673}",25,13,25.362284546947407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.99, 'e': 0.0023809591983979567}",20,15,8.13463393553173,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.99, 'e': 0.002357149606413977}",30,16,27.91569844436193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.99, 'e': 0.002333578110349837}",25,17,16.36297772000082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.99, 'e': 0.0023102423292463386}",25,9,28.177950281258166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.99, 'e': 0.0022871399059538754}",25,3,43.24771261923667,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.99, 'e': 0.0022642685068943367}",20,15,9.06326154589781,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.99, 'e': 0.002241625821825393}",20,15,12.300593904945103,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.99, 'e': 0.0022192095636071395}",20,12,14.106180506065362,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
609,False,"{'a': 0.99, 'e': 0.002197017467971068}",30,17,22.855323569941145,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
610,False,"{'a': 0.99, 'e': 0.002175047293291357}",20,13,13.123965140531414,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
611,False,"{'a': 0.99, 'e': 0.002153296820358444}",20,8,24.355874737941953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
612,False,"{'a': 0.99, 'e': 0.0021317638521548593}",30,17,26.36480259939636,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
613,False,"{'a': 0.99, 'e': 0.0021104462136333105}",20,12,14.943689309757849,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
614,False,"{'a': 0.99, 'e': 0.0020893417514969773}",20,14,12.896244145580159,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
615,False,"{'a': 0.99, 'e': 0.0020684483339820075}",20,10,19.842139201951124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
616,False,"{'a': 0.99, 'e': 0.0020477638506421875}",20,16,6.935819907481909,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
617,False,"{'a': 0.99, 'e': 0.0020272862121357657}",25,19,11.237491162486908,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
618,False,"{'a': 0.99, 'e': 0.002007013350014408}",20,8,23.365849467876338,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.99, 'e': 0.0019869432165142637}",20,12,18.58366094308986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
620,False,"{'a': 0.99, 'e': 0.001967073784349121}",20,14,12.818879291303631,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
621,False,"{'a': 0.99, 'e': 0.00194740304650563}",20,8,17.888071109345294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.99, 'e': 0.0019279290160405737}",20,14,11.672851025533058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
623,False,"{'a': 0.99, 'e': 0.001908649725880168}",20,2,29.53387521094327,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
624,False,"{'a': 0.99, 'e': 0.0018895632286213661}",25,8,28.06007109984141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.99, 'e': 0.0018706675963351526}",30,22,14.157503062995598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.99, 'e': 0.001851960920371801}",20,11,19.566434574428524,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
627,False,"{'a': 0.99, 'e': 0.001833441311168083}",25,10,30.03782934649389,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.99, 'e': 0.0018151068980564022}",30,16,28.049032419659177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
629,False,"{'a': 0.99, 'e': 0.001796955829075838}",25,20,11.297458841845854,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.99, 'e': 0.0017789862707850797}",30,14,30.435661039849258,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
631,False,"{'a': 0.99, 'e': 0.001761196408077229}",25,9,25.465853296532348,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.99, 'e': 0.0017435844439964566}",30,23,14.344154291460724,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
633,False,"{'a': 0.99, 'e': 0.001726148599556492}",25,9,28.775485787322104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
634,False,"{'a': 0.99, 'e': 0.001708887113560927}",35,17,30.24681728346418,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.99, 'e': 0.0016917982424253177}",20,13,15.10103896071893,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.99, 'e': 0.0016748802600010646}",20,11,16.727781718791128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
637,False,"{'a': 0.99, 'e': 0.0016581314574010539}",20,13,14.081540998320072,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.99, 'e': 0.0016415501428270432}",20,13,14.175345750514397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.99, 'e': 0.001625134641398773}",20,13,11.768433909918409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
640,False,"{'a': 0.99, 'e': 0.001608883294984785}",20,1,29.767654586662157,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
641,False,"{'a': 0.99, 'e': 0.0015927944620349372}",20,12,18.38071029860479,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.99, 'e': 0.0015768665174145879}",35,17,32.93894115405923,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.99, 'e': 0.001561097852240442}",20,6,24.26806218849118,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.99, 'e': 0.0015454868737180376}",20,6,22.668503791250174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
645,False,"{'a': 0.99, 'e': 0.0015300320049808573}",25,13,20.698201463720345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
646,False,"{'a': 0.99, 'e': 0.0015147316849310486}",25,20,7.206579137525923,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
647,False,"{'a': 0.99, 'e': 0.001499584368081738}",25,18,12.601492953422902,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.99, 'e': 0.0014845885244009207}",20,12,15.37799337709527,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
649,False,"{'a': 0.99, 'e': 0.0014697426391569114}",25,13,22.089949604939786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
650,False,"{'a': 0.99, 'e': 0.0014550452127653423}",25,18,12.162099190254388,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.99, 'e': 0.001440494760637689}",25,19,11.391219076898693,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.99, 'e': 0.001426089813031312}",20,15,9.094251753396273,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.99, 'e': 0.0014118289149009989}",20,10,19.541895809894978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.99, 'e': 0.0013977106257519888}",25,19,11.378783249385314,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
655,False,"{'a': 0.99, 'e': 0.001383733519494469}",20,10,16.642596435397177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.99, 'e': 0.0013698961842995242}",20,13,11.535373313118813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.99, 'e': 0.001356197222456529}",20,2,28.785963781668777,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
658,False,"{'a': 0.99, 'e': 0.0013426352502319636}",30,16,28.260047144343673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.99, 'e': 0.001329208897729644}",20,0,34.00648201108359,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
660,False,"{'a': 0.99, 'e': 0.0013159168087523475}",35,19,29.173351881231923,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
661,False,"{'a': 0.99, 'e': 0.0013027576406648242}",25,13,21.492886917210043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.99, 'e': 0.0012897300642581758}",20,12,16.279050439542026,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
663,False,"{'a': 0.99, 'e': 0.001276832763615594}",20,9,23.81941779296165,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
664,False,"{'a': 0.99, 'e': 0.0012640644359794382}",20,12,16.443220878409328,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.99, 'e': 0.0012514237916196437}",20,12,14.173309241907884,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
666,False,"{'a': 0.99, 'e': 0.0012389095537034473}",20,16,7.370134662199188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
667,False,"{'a': 0.99, 'e': 0.0012265204581664128}",20,8,22.712472833458264,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.99, 'e': 0.0012142552535847487}",20,10,18.870492091540548,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.99, 'e': 0.0012021127010489012}",20,16,8.01167783390352,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.99, 'e': 0.0011900915740384122}",25,15,20.66504077385899,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.99, 'e': 0.001178190658298028}",25,3,41.91754115580123,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
672,False,"{'a': 0.99, 'e': 0.0011664087517150477}",20,9,21.85901720805518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.99, 'e': 0.0011547446641978973}",30,11,29.31701776808797,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.99, 'e': 0.0011431972175559183}",20,14,8.516081740172455,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
675,False,"{'a': 0.99, 'e': 0.0011317652453803591}",20,13,12.294680231288073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.99, 'e': 0.0011204475929265554}",20,10,18.709309805985647,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.99, 'e': 0.0011092431169972899}",20,14,11.632566631701412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.99, 'e': 0.001098150685827317}",25,19,11.206235316869861,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.99, 'e': 0.0010871691789690438}",30,16,24.183378604641064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.99, 'e': 0.0010762974871793534}",25,16,14.576307385740213,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.99, 'e': 0.0010655345123075598}",25,15,16.699929050860185,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.99, 'e': 0.0010548791671844842}",25,15,19.10744119370286,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.99, 'e': 0.0010443303755126394}",25,11,19.81899554390133,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
684,False,"{'a': 0.99, 'e': 0.001033887071757513}",20,11,20.18396460815128,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
685,False,"{'a': 0.99, 'e': 0.0010235482010399377}",30,21,18.438867255980952,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.99, 'e': 0.0010133127190295385}",20,2,30.296891911234614,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.99, 'e': 0.001003179591839243}",25,13,21.354791831032813,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.99, 'e': 0.0009931477959208507}",30,10,29.580464064817555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.99, 'e': 0.0009832163179616421}",20,14,11.207514731144503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.99, 'e': 0.0009733841547820256}",20,4,21.956823737206257,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.99, 'e': 0.0009636503132342054}",20,15,11.328628119277738,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.99, 'e': 0.0009540138101018634}",25,20,9.579499181711457,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.99, 'e': 0.0009444736720008447}",20,16,6.482776468600105,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
694,False,"{'a': 0.99, 'e': 0.0009350289352808363}",30,10,40.680413673181434,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.99, 'e': 0.0009256786459280278}",25,20,9.684652270170977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.99, 'e': 0.0009164218594687476}",20,16,7.896333291487853,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.99, 'e': 0.0009072576408740601}",20,12,14.952608616283127,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
698,False,"{'a': 0.99, 'e': 0.0008981850644653195}",20,6,27.876775519929527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.99, 'e': 0.0008892032138206663}",25,10,30.006745469801196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.99, 'e': 0.0008803111816824596}",20,0,32.49002261811205,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.99, 'e': 0.000871508069865635}",30,8,41.53362613545521,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.99, 'e': 0.0008627929891669786}",20,16,7.005981718353189,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.99, 'e': 0.0008541650592753089}",25,19,9.980793623544532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.99, 'e': 0.0008456234086825558}",20,13,13.119248816254045,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.99, 'e': 0.0008371671745957302}",30,18,22.711824293080358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
706,False,"{'a': 0.99, 'e': 0.0008287955028497729}",20,11,18.59825613872578,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.99, 'e': 0.0008205075478212752}",20,0,33.03079004532813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.99, 'e': 0.0008123024723430624}",25,14,18.29789660094857,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.99, 'e': 0.0008041794476196318}",35,19,30.59520516360612,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
710,False,"{'a': 0.99, 'e': 0.0007961376531434354}",25,13,20.549087993594394,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.99, 'e': 0.0007881762766120011}",20,6,28.730386630337435,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.99, 'e': 0.000780294513845881}",25,13,25.799712415073184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.99, 'e': 0.0007724915687074222}",30,20,19.534729441304002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.99, 'e': 0.000764766653020348}",20,13,12.958206166811639,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.99, 'e': 0.0007571189864901445}",20,9,20.565034200470386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.99, 'e': 0.000749547796625243}",30,21,15.649764777953742,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.99, 'e': 0.0007420523186589907}",25,17,16.01082879781943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.99, 'e': 0.0007346317954724008}",25,15,19.813538684347243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.99, 'e': 0.0007272854775176767}",20,10,18.218614464552584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.99, 'e': 0.0007200126227424999}",20,13,14.184899622741995,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.99, 'e': 0.0007128124965150749}",20,0,28.891270659010253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
722,False,"{'a': 0.99, 'e': 0.0007056843715499242}",20,13,14.315847141097208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.99, 'e': 0.0006986275278344249}",20,10,19.538173482652184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.99, 'e': 0.0006916412525560807}",25,14,17.682834710675913,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.99, 'e': 0.0006847248400305198}",20,12,15.836526233511284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.99, 'e': 0.0006778775916302147}",25,14,23.777892259629866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.99, 'e': 0.0006710988157139125}",20,15,11.005576829820644,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.99, 'e': 0.0006643878275567733}",25,7,30.22253857885486,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.99, 'e': 0.0006577439492812056}",25,12,24.917146784853905,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.99, 'e': 0.0006511665097883936}",25,16,17.444213679415924,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.99, 'e': 0.0006446548446905096}",20,14,10.194873068833783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.99, 'e': 0.0006382082962436045}",30,19,21.339608470234957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.99, 'e': 0.0006318262132811685}",30,16,23.909590590002185,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.99, 'e': 0.0006255079511483568}",20,14,12.629585400984393,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.99, 'e': 0.0006192528716368732}",25,3,36.3551188188284,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.99, 'e': 0.0006130603429205045}",25,18,11.430128575107183,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.99, 'e': 0.0006069297394912994}",25,14,22.05156583728957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.99, 'e': 0.0006008604420963865}",30,16,28.72851337198643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
